time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-01-18T10:08:18.430Z,35.6586667,-117.5298333,1.23,1.28,ml,21,120,0.04857,0.16,ci,ci39274632,2020-01-18T10:19:17.110Z,"14km ENE of Ridgecrest, CA",earthquake,0.26,0.37,0.121,16,automatic,ci,ci
2020-01-18T09:42:00.760Z,35.7796667,-117.6003333,3.24,1.23,ml,22,63,0.03607,0.2,ci,ci39274616,2020-01-18T09:45:35.535Z,"18km W of Searles Valley, CA",earthquake,0.3,0.94,0.148,14,automatic,ci,ci
2020-01-18T09:13:24.810Z,35.6093333,-117.5893333,6.47,1.74,ml,29,43,0.02079,0.14,ci,ci39274608,2020-01-22T15:57:38.880Z,"8km E of Ridgecrest, CA",earthquake,0.2,0.46,0.233,26,reviewed,ci,ci
2020-01-18T07:19:29.360Z,35.6595,-117.5456667,6.8,1.22,ml,25,64,0.04197,0.18,ci,ci39274552,2020-01-18T07:23:15.277Z,"12km ENE of Ridgecrest, CA",earthquake,0.29,0.6,0.119,18,automatic,ci,ci
2020-01-18T07:13:57.610Z,35.6588333,-117.5293333,1.78,1.64,ml,28,61,0.04896,0.17,ci,ci39274544,2020-01-18T07:24:21.250Z,"14km ENE of Ridgecrest, CA",earthquake,0.23,0.35,0.172,27,automatic,ci,ci
2020-01-18T03:21:53.040Z,35.7138333,-117.541,1.31,1.33,ml,35,53,0.09441,0.18,ci,ci39274424,2020-01-21T22:27:35.057Z,"14km WSW of Searles Valley, CA",earthquake,0.19,0.33,0.149,24,reviewed,ci,ci
2020-01-18T01:24:09.250Z,35.6493333,-117.5018333,4.86,1.96,ml,33,72,0.05016,0.16,ci,ci39274336,2020-01-18T01:35:05.600Z,"16km SW of Searles Valley, CA",earthquake,0.22,0.44,0.156,26,automatic,ci,ci
2020-01-17T16:50:09.060Z,35.5946667,-117.6018333,3.76,1.32,ml,21,87,0.03817,0.2,ci,ci39273880,2020-01-17T17:48:10.467Z,"7km ESE of Ridgecrest, CA",earthquake,0.29,0.72,0.155,21,reviewed,ci,ci
2020-01-17T16:36:49.370Z,35.5936667,-117.6013333,3.95,1.54,ml,23,88,0.03862,0.19,ci,ci39273872,2020-01-17T17:48:47.190Z,"7km ESE of Ridgecrest, CA",earthquake,0.28,0.6,0.156,26,reviewed,ci,ci
2020-01-17T13:42:19.140Z,35.6043333,-117.3923333,8.21,1.21,ml,19,52,0.08191,0.24,ci,ci39273728,2020-01-17T13:46:07.380Z,"18km S of Trona, CA",earthquake,0.47,0.97,0.124,15,automatic,ci,ci
2020-01-17T13:06:21.480Z,35.6461667,-117.4836667,9.2,3.02,ml,43,52,0.04702,0.13,ci,ci39273704,2020-01-17T16:43:24.202Z,"15km SSW of Searles Valley, CA",earthquake,0.13,0.27,0.166,91,reviewed,ci,ci
2020-01-17T11:50:13.050Z,35.5973333,-117.5995,4.66,2.52,ml,47,41,0.03494,0.15,ci,ci39273664,2020-01-17T18:32:18.250Z,"7km ESE of Ridgecrest, CA",earthquake,0.13,0.28,0.135,134,reviewed,ci,ci
2020-01-17T11:09:50.360Z,35.6116667,-117.6065,7.64,1.6,ml,22,81,0.03218,0.15,ci,ci39273632,2020-01-17T11:13:38.773Z,"6km E of Ridgecrest, CA",earthquake,0.25,0.63,0.215,25,automatic,ci,ci
2020-01-17T09:00:10.390Z,35.845,-117.6873333,5.14,1.4,ml,24,74,0.07276,0.17,ci,ci39273552,2020-01-17T09:03:55.992Z,"22km ESE of Little Lake, CA",earthquake,0.23,0.88,0.181,22,automatic,ci,ci
2020-01-17T08:02:03.210Z,35.6918333,-117.5441667,8,2.15,ml,31,56,0.07254,0.17,ci,ci39273536,2020-01-17T08:12:52.890Z,"14km ENE of Ridgecrest, CA",earthquake,0.24,0.67,0.151,25,automatic,ci,ci
2020-01-17T07:29:21.540Z,35.875,-117.6953333,1.87,1.35,ml,17,75,0.08139,0.21,ci,ci39273528,2020-01-17T14:37:30.340Z,"20km ESE of Little Lake, CA",earthquake,0.32,0.59,0.152,19,reviewed,ci,ci
2020-01-17T02:04:49.770Z,35.6425,-117.4403333,8.64,1.93,ml,28,66,0.05865,0.2,ci,ci39273208,2020-01-17T14:40:10.830Z,"14km SSW of Searles Valley, CA",earthquake,0.38,0.61,0.201,26,reviewed,ci,ci
2020-01-17T01:27:19.710Z,35.7196667,-117.5363333,7.25,1.33,ml,20,135,0.101,0.23,ci,ci39273184,2020-01-17T14:40:16.980Z,"13km WSW of Searles Valley, CA",earthquake,0.41,0.79,0.099,15,reviewed,ci,ci
2020-01-17T00:30:26.010Z,35.6095,-117.5893333,5.61,1.68,ml,23,85,0.02069,0.16,ci,ci39273160,2020-01-17T14:39:25.232Z,"8km E of Ridgecrest, CA",earthquake,0.27,0.58,0.176,27,reviewed,ci,ci
2020-01-16T23:43:57.750Z,35.6488333,-117.459,2.51,2.08,ml,28,56,0.05625,0.17,ci,ci39273120,2020-01-16T23:54:46.120Z,"14km SSW of Searles Valley, CA",earthquake,0.25,0.46,0.103,26,automatic,ci,ci
2020-01-16T23:02:00.800Z,35.7096667,-117.5555,3.01,1.67,ml,24,62,0.08814,0.23,ci,ci39273056,2020-01-17T14:40:35.764Z,"15km NE of Ridgecrest, CA",earthquake,0.37,0.78,0.128,27,reviewed,ci,ci
2020-01-16T21:15:27.800Z,35.647,-117.4616667,5.84,1.3,ml,18,114,0.05361,0.18,ci,ci39272872,2020-01-16T21:28:09.870Z,"14km SSW of Searles Valley, CA",earthquake,0.36,0.81,0.163,17,reviewed,ci,ci
2020-01-16T20:39:05.290Z,35.6761667,-117.5671667,6.77,1.39,ml,22,72,0.05403,0.17,ci,ci39272792,2020-01-16T21:28:24.043Z,"12km ENE of Ridgecrest, CA",earthquake,0.31,0.77,0.134,22,reviewed,ci,ci
2020-01-16T14:18:29.730Z,35.6491667,-117.4991667,10.94,1.78,ml,26,73,0.04972,0.19,ci,ci39272352,2020-01-16T15:09:47.890Z,"16km SSW of Searles Valley, CA",earthquake,0.3,0.59,0.199,26,reviewed,ci,ci
2020-01-16T13:23:51.690Z,35.6148333,-117.5938333,6.98,1.92,ml,28,51,0.02139,0.14,ci,ci39272312,2020-01-16T15:09:54.960Z,"7km E of Ridgecrest, CA",earthquake,0.22,0.52,0.15,26,reviewed,ci,ci
2020-01-16T12:41:16.520Z,35.7555,-117.5875,2.37,1.33,ml,24,64,0.06066,0.22,ci,ci39272280,2020-01-16T15:09:30.460Z,"17km W of Searles Valley, CA",earthquake,0.31,0.48,0.17,18,reviewed,ci,ci
2020-01-16T10:08:17.660Z,35.6678333,-117.5256667,7.75,2.5,ml,47,51,0.05779,0.15,ci,ci39272200,2020-01-17T18:49:31.200Z,"14km ENE of Ridgecrest, CA",earthquake,0.14,0.4,0.173,136,reviewed,ci,ci
2020-01-16T10:00:01.920Z,35.6638333,-117.4915,4.36,1.26,ml,18,77,0.06408,0.16,ci,ci39272192,2020-01-16T10:03:43.206Z,"14km SW of Searles Valley, CA",earthquake,0.29,0.63,0.145,16,automatic,ci,ci
2020-01-16T05:38:38.940Z,35.5935,-117.4006667,5.06,1.34,ml,26,73,0.05064,0.19,ci,ci39271968,2020-01-16T05:42:25.263Z,"19km S of Trona, CA",earthquake,0.33,0.52,0.141,18,automatic,ci,ci
2020-01-16T05:33:04.160Z,35.616,-117.4713333,9.5,2.06,ml,37,45,0.02387,0.17,ci,ci39271960,2020-01-16T05:43:36.550Z,"18km SSW of Searles Valley, CA",earthquake,0.25,0.45,0.142,25,automatic,ci,ci
2020-01-16T05:23:27.900Z,35.5888333,-117.4271667,5.29,1.5,ml,25,68,0.02865,0.15,ci,ci39271936,2020-01-16T05:34:30.330Z,"20km S of Searles Valley, CA",earthquake,0.28,0.51,0.183,23,automatic,ci,ci
2020-01-16T03:33:01.350Z,35.6375,-117.4648333,2.62,1.9,ml,34,53,0.04408,0.15,ci,ci39271912,2020-01-16T15:14:11.060Z,"16km SSW of Searles Valley, CA",earthquake,0.2,0.34,0.126,26,reviewed,ci,ci
2020-01-15T15:47:22.610Z,35.6651667,-117.4475,2.48,1.35,ml,18,129,0.07505,0.21,ci,ci39037191,2020-01-15T17:55:02.474Z,"12km SSW of Searles Valley, CA",earthquake,0.35,0.65,0.21,17,reviewed,ci,ci
2020-01-15T13:34:57.630Z,35.672,-117.478,2.87,1.69,ml,24,82,0.07321,0.17,ci,ci39037015,2020-01-15T14:57:53.640Z,"12km SSW of Searles Valley, CA",earthquake,0.26,0.46,0.136,26,reviewed,ci,ci
2020-01-15T10:54:14.180Z,35.6003333,-117.4088333,8.69,1.66,ml,29,77,0.04563,0.17,ci,ci39036831,2020-01-15T14:59:14.020Z,"18km S of Trona, CA",earthquake,0.32,0.47,0.111,26,reviewed,ci,ci
2020-01-15T10:14:26.400Z,35.7813333,-117.5633333,6.25,1.25,ml,20,141,0.04417,0.22,ci,ci39036807,2020-01-15T14:58:58.180Z,"14km W of Searles Valley, CA",earthquake,0.42,0.85,0.208,15,reviewed,ci,ci
2020-01-15T07:10:20.500Z,35.7113333,-117.5651667,2.57,2.17,ml,34,53,0.08916,0.17,ci,ci39036735,2020-01-15T07:21:11.940Z,"14km NE of Ridgecrest, CA",earthquake,0.22,0.41,0.171,25,automatic,ci,ci
2020-01-15T05:02:41.610Z,35.5806667,-117.4146667,6.13,2.5,ml,43,36,0.03918,0.16,ci,ci39036639,2020-01-15T21:51:17.550Z,"21km S of Trona, CA",earthquake,0.15,0.31,0.144,78,reviewed,ci,ci
2020-01-15T01:24:23.200Z,35.8583333,-117.6901667,6.69,1.54,ml,30,38,0.07844,0.13,ci,ci39036479,2020-01-15T15:28:33.321Z,"21km ESE of Little Lake, CA",earthquake,0.15,0.39,0.132,20,reviewed,ci,ci
2020-01-15T01:20:48.400Z,35.8551667,-117.6943333,2.96,1.83,ml,27,53,0.07382,0.2,ci,ci39036471,2020-01-15T01:24:46.169Z,"21km ESE of Little Lake, CA",earthquake,0.24,0.63,0.156,26,automatic,ci,ci
2020-01-14T21:01:29.830Z,35.7896667,-117.6083333,10.27,1.32,ml,22,108,0.02746,0.18,ci,ci39036247,2020-01-14T22:00:17.490Z,"19km W of Searles Valley, CA",earthquake,0.32,0.62,0.124,18,reviewed,ci,ci
2020-01-14T20:21:20.910Z,35.6083333,-117.4686667,6.57,1.25,ml,20,81,0.02141,0.18,ci,ci39036223,2020-01-15T00:58:49.507Z,"19km SSW of Searles Valley, CA",earthquake,0.3,0.51,0.156,17,reviewed,ci,ci
2020-01-14T17:33:33.550Z,35.6873333,-117.5565,7.52,1.31,ml,17,64,0.06596,0.15,ci,ci39036023,2020-01-14T17:37:18.307Z,"13km NE of Ridgecrest, CA",earthquake,0.32,0.91,0.153,17,automatic,ci,ci
2020-01-14T14:43:04.600Z,35.8613333,-117.697,1.97,1.49,ml,19,59,0.07626,0.21,ci,ci39035895,2020-01-14T14:46:46.275Z,"21km ESE of Little Lake, CA",earthquake,0.33,0.47,0.163,23,automatic,ci,ci
2020-01-14T14:39:57.960Z,35.859,-117.698,1.24,2.46,ml,28,48,0.07407,0.21,ci,ci39035887,2020-01-29T16:07:47.040Z,"21km ESE of Little Lake, CA",earthquake,0.24,0.45,0.153,25,automatic,ci,ci
2020-01-14T11:09:01.590Z,35.5931667,-117.428,5.22,1.25,ml,18,113,0.02866,0.2,ci,ci39035751,2020-01-14T14:33:38.849Z,"20km S of Searles Valley, CA",earthquake,0.32,0.35,0.159,17,reviewed,ci,ci
2020-01-14T07:39:45.430Z,35.667,-117.4821667,5.49,1.38,ml,19,134,0.06778,0.2,ci,ci39035567,2020-01-14T14:37:01.270Z,"13km SSW of Searles Valley, CA",earthquake,0.4,1.1,0.098,17,reviewed,ci,ci
2020-01-13T23:03:11.970Z,35.7583333,-117.5843333,6.97,2.06,ml,32,54,0.05828,0.19,ci,ci39035007,2020-01-13T23:14:20.410Z,"16km W of Searles Valley, CA",earthquake,0.28,0.61,0.161,25,automatic,ci,ci
2020-01-13T22:45:46.860Z,35.6586667,-117.4871667,2.1,2.26,ml,32,54,0.05909,0.19,ci,ci39034983,2020-01-13T22:57:09.610Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.48,0.162,25,automatic,ci,ci
2020-01-13T21:00:58.570Z,35.6161667,-117.4805,5.15,1.61,ml,22,57,0.01926,0.22,ci,ci39034775,2020-01-13T21:04:46.482Z,"18km E of Ridgecrest, CA",earthquake,0.34,0.5,0.143,24,automatic,ci,ci
2020-01-13T20:11:50.260Z,35.675,-117.5596667,6.12,2.05,ml,36,64,0.0534,0.19,ci,ci39034719,2020-01-13T20:22:46.270Z,"12km ENE of Ridgecrest, CA",earthquake,0.23,0.69,0.165,26,automatic,ci,ci
2020-01-13T18:35:51.740Z,35.6405,-117.5851667,9.46,1.55,ml,25,91,0.02259,0.19,ci,ci39034615,2020-01-13T18:39:51.778Z,"8km ENE of Ridgecrest, CA",earthquake,0.3,0.64,0.126,26,automatic,ci,ci
2020-01-13T18:20:58.250Z,35.7133333,-117.5556667,5.23,1.61,ml,27,68,0.09175,0.15,ci,ci39034583,2020-01-13T21:14:02.660Z,"15km NE of Ridgecrest, CA",earthquake,0.24,0.56,0.114,26,reviewed,ci,ci
2020-01-13T17:05:07.800Z,35.6153333,-117.4716667,8.81,1.27,ml,25,64,0.02322,0.17,ci,ci39034535,2020-01-13T21:10:58.450Z,"18km SSW of Searles Valley, CA",earthquake,0.39,0.57,0.205,19,reviewed,ci,ci
2020-01-13T14:34:07.310Z,35.66,-117.5361667,7.83,1.67,ml,36,49,0.04642,0.16,ci,ci39034431,2020-01-13T16:24:17.040Z,"13km ENE of Ridgecrest, CA",earthquake,0.17,0.5,0.138,32,reviewed,ci,ci
2020-01-13T13:29:25.720Z,35.6755,-117.529,8.17,1.37,ml,24,71,0.06255,0.16,ci,ci39034359,2020-01-13T14:23:30.740Z,"15km ENE of Ridgecrest, CA",earthquake,0.3,0.75,0.153,20,reviewed,ci,ci
2020-01-13T13:07:58.680Z,35.8078333,-117.6368333,1.65,1.41,ml,22,61,0.03292,0.21,ci,ci39034327,2020-01-13T18:40:22.187Z,"21km N of Ridgecrest, CA",earthquake,0.29,0.43,0.136,26,reviewed,ci,ci
2020-01-13T13:02:09.930Z,35.8236667,-117.648,7.3,1.42,ml,29,59,0.04179,0.14,ci,ci39034311,2020-01-13T17:18:27.690Z,"23km N of Ridgecrest, CA",earthquake,0.17,0.45,0.173,28,reviewed,ci,ci
2020-01-13T07:21:57.920Z,35.6933333,-117.5521667,9,1.37,ml,20,68,0.07246,0.14,ci,ci39034135,2020-01-13T14:26:09.640Z,"14km NE of Ridgecrest, CA",earthquake,0.29,0.71,0.163,19,reviewed,ci,ci
2020-01-13T07:12:01.850Z,35.6923333,-117.5495,1.42,1.62,ml,24,68,0.07194,0.15,ci,ci39034111,2020-01-13T07:22:49.500Z,"14km NE of Ridgecrest, CA",earthquake,0.24,0.39,0.149,25,automatic,ci,ci
2020-01-12T20:15:43.940Z,35.8706667,-117.7021667,8.92,1.3,ml,24,49,0.08023,0.13,ci,ci39033695,2020-01-12T20:19:28.539Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.59,0.166,20,automatic,ci,ci
2020-01-12T17:53:49.250Z,35.7163333,-117.5015,2.38,1.62,ml,28,61,0.109,0.16,ci,ci39033607,2020-01-13T14:44:21.970Z,"10km WSW of Searles Valley, CA",earthquake,0.24,0.39,0.15,27,reviewed,ci,ci
2020-01-12T17:14:40.390Z,35.6615,-117.4896667,3.13,1.38,ml,17,113,0.06179,0.16,ci,ci39033567,2020-01-12T17:18:32.800Z,"14km SSW of Searles Valley, CA",earthquake,0.34,0.6,0.185,19,automatic,ci,ci
2020-01-12T15:05:04.820Z,35.666832,-117.4978333,2.22,1.93,ml,31,66,0.1348,0.15,ci,ci39033439,2020-01-12T15:16:00.950Z,"14km SW of Searles Valley, CA",earthquake,0.25,0.61,0.191,26,automatic,ci,ci
2020-01-12T14:18:21.930Z,35.7085,-117.572,8.94,2.2,ml,28,61,0.0863,0.15,ci,ci39033415,2020-01-12T14:29:01.650Z,"14km NE of Ridgecrest, CA",earthquake,0.23,0.66,0.175,25,automatic,ci,ci
2020-01-12T13:27:04.970Z,35.6876667,-117.4638333,0.59,1.67,ml,24,89,0.09094,0.15,ci,ci39033375,2020-01-12T13:30:58.240Z,"10km SSW of Searles Valley, CA",earthquake,0.26,0.45,0.138,26,automatic,ci,ci
2020-01-12T12:31:31.750Z,35.6826667,-117.5498333,6.07,1.73,ml,33,51,0.0625,0.2,ci,ci39033351,2020-01-13T14:48:35.000Z,"13km ENE of Ridgecrest, CA",earthquake,0.26,0.96,0.131,25,reviewed,ci,ci
2020-01-12T09:46:24.480Z,35.6086667,-117.595,4.36,1.49,ml,26,83,0.02496,0.16,ci,ci39033263,2020-01-13T14:50:49.570Z,"7km E of Ridgecrest, CA",earthquake,0.22,0.49,0.242,23,reviewed,ci,ci
2020-01-12T09:32:40.580Z,35.6186667,-117.4403333,5.37,1.64,ml,28,78,0.03671,0.15,ci,ci39033239,2020-01-13T14:52:00.870Z,"17km SSW of Searles Valley, CA",earthquake,0.25,0.64,0.17,26,reviewed,ci,ci
2020-01-12T06:12:14.870Z,35.7106667,-117.5821667,6.26,1.4,ml,25,63,0.08907,0.16,ci,ci39033071,2020-01-13T14:54:36.799Z,"13km NE of Ridgecrest, CA",earthquake,0.22,0.79,0.107,22,reviewed,ci,ci
2020-01-12T00:26:50.190Z,35.6178333,-117.4848333,8.98,1.31,ml,11,115,0.01927,0.18,ci,ci39032903,2020-01-12T00:30:28.676Z,"17km E of Ridgecrest, CA",earthquake,0.72,0.55,0.217,4,automatic,ci,ci
2020-01-11T20:16:33.230Z,35.7125,-117.5585,6.54,2.11,ml,31,53,0.09068,0.21,ci,ci39032767,2020-01-11T20:27:07.180Z,"15km NE of Ridgecrest, CA",earthquake,0.31,0.89,0.134,26,automatic,ci,ci
2020-01-11T16:49:12.730Z,35.6738333,-117.4638333,10.29,1.85,ml,21,123,0.07769,0.17,ci,ci39032623,2020-01-13T15:05:07.454Z,"12km SSW of Searles Valley, CA",earthquake,0.36,0.68,0.106,25,reviewed,ci,ci
2020-01-11T14:37:19.270Z,35.584,-117.411,7.38,1.92,ml,28,68,0.06837,0.16,ci,ci39032559,2020-01-11T14:47:52.870Z,"20km S of Trona, CA",earthquake,0.3,0.62,0.167,26,automatic,ci,ci
2020-01-11T14:16:05.000Z,35.8535,-117.6936667,6.58,1.49,ml,21,73,0.07321,0.16,ci,ci39032551,2020-01-11T14:26:46.330Z,"21km ESE of Little Lake, CA",earthquake,0.26,0.64,0.153,22,automatic,ci,ci
2020-01-11T11:24:28.160Z,35.8295,-117.6875,3.73,1.26,ml,24,67,0.06627,0.18,ci,ci39032471,2020-01-11T11:28:05.978Z,"23km ESE of Little Lake, CA",earthquake,0.24,0.7,0.236,16,automatic,ci,ci
2020-01-11T11:00:22.650Z,35.694,-117.4851667,4.12,1.6,ml,27,83,0.09437,0.19,ci,ci39032463,2020-01-13T15:07:48.475Z,"11km SW of Searles Valley, CA",earthquake,0.31,0.9,0.194,26,reviewed,ci,ci
2020-01-11T00:59:38.620Z,35.7518333,-117.582,6.92,1.88,ml,31,63,0.065,0.17,ci,ci39032007,2020-01-11T01:10:31.690Z,"16km W of Searles Valley, CA",earthquake,0.23,0.64,0.134,25,automatic,ci,ci
2020-01-10T17:55:07.790Z,35.8045,-117.643,7.86,1.96,ml,31,51,0.03864,0.16,ci,ci39031479,2020-01-10T18:06:24.610Z,"21km N of Ridgecrest, CA",earthquake,0.21,0.6,0.193,26,automatic,ci,ci
2020-01-10T17:43:38.910Z,35.7418327,-117.55233,9.44,1.22,ml,13,145,0.08239,0.14,ci,ci39031463,2020-01-10T17:47:25.048Z,"14km WSW of Searles Valley, CA",earthquake,0.55,1.16,0.132,4,automatic,ci,ci
2020-01-10T17:19:01.780Z,35.6733333,-117.431,4.85,1.29,ml,24,68,0.08908,0.17,ci,ci39031439,2020-01-10T17:22:43.986Z,"11km SSW of Searles Valley, CA",earthquake,0.32,0.85,0.134,17,automatic,ci,ci
2020-01-10T17:18:17.830Z,35.7389984,-117.5601654,7.81,1.21,ml,21,76,0.08238,0.12,ci,ci39031431,2020-01-10T17:21:58.152Z,"14km WSW of Searles Valley, CA",earthquake,0.31,1.05,0.164,5,automatic,ci,ci
2020-01-10T15:57:50.180Z,35.6773333,-117.548,6.8,1.5,ml,25,67,0.05779,0.22,ci,ci39031335,2020-01-10T16:01:37.804Z,"13km ENE of Ridgecrest, CA",earthquake,0.33,0.89,0.158,25,automatic,ci,ci
2020-01-10T13:59:23.250Z,35.8773333,-117.6883333,7.62,1.58,ml,24,79,0.07686,0.19,ci,ci39031231,2020-01-13T15:25:12.210Z,"21km ESE of Little Lake, CA",earthquake,0.28,0.87,0.191,25,reviewed,ci,ci
2020-01-10T13:00:22.690Z,35.8773333,-117.6883333,7.51,1.59,ml,27,79,0.07686,0.19,ci,ci39031191,2020-01-10T13:11:35.640Z,"21km ESE of Little Lake, CA",earthquake,0.27,0.85,0.146,26,automatic,ci,ci
2020-01-10T11:09:45.440Z,35.6775,-117.5688333,4.54,1.46,ml,25,48,0.05534,0.17,ci,ci39031119,2020-01-10T11:21:10.340Z,"12km ENE of Ridgecrest, CA",earthquake,0.24,0.65,0.128,24,automatic,ci,ci
2020-01-10T05:33:49.230Z,35.6728333,-117.4523333,4.89,1.61,ml,24,139,0.08011,0.24,ci,ci39030991,2020-01-10T05:37:38.860Z,"11km SSW of Searles Valley, CA",earthquake,0.56,0.92,0.115,26,automatic,ci,ci
2020-01-10T02:36:08.280Z,35.824,-117.655,5.98,1.31,ml,20,78,0.04744,0.16,ci,ci39030863,2020-01-10T02:39:43.440Z,"23km N of Ridgecrest, CA",earthquake,0.23,0.68,0.114,18,automatic,ci,ci
2020-01-10T00:03:29.840Z,35.604,-117.4861667,7.36,1.66,ml,28,50,0.006877,0.18,ci,ci39030663,2020-01-13T15:34:46.300Z,"17km E of Ridgecrest, CA",earthquake,0.28,0.44,0.142,26,reviewed,ci,ci
2020-01-09T20:43:33.770Z,35.6823333,-117.51,7.55,1.68,ml,30,55,0.07705,0.17,ci,ci39030463,2020-01-09T23:43:42.700Z,"14km SW of Searles Valley, CA",earthquake,0.24,0.75,0.172,27,reviewed,ci,ci
2020-01-09T15:48:05.860Z,35.8781667,-117.692,7.41,1.61,ml,25,46,0.07735,0.16,ci,ci39030207,2020-01-09T15:59:16.480Z,"20km ESE of Little Lake, CA",earthquake,0.26,0.7,0.167,26,automatic,ci,ci
2020-01-09T13:20:51.580Z,35.646,-117.4741667,9.7,1.58,ml,28,78,0.04867,0.17,ci,ci39030079,2020-01-09T14:46:20.450Z,"15km SSW of Searles Valley, CA",earthquake,0.3,0.59,0.161,25,reviewed,ci,ci
2020-01-09T12:17:14.980Z,35.8269997,-117.6711655,8,1.26,ml,21,50,0.06091,0.12,ci,ci39030039,2020-01-09T12:28:15.930Z,"23km N of Ridgecrest, CA",earthquake,0.28,0.91,0.182,5,automatic,ci,ci
2020-01-09T11:15:49.190Z,35.6073333,-117.464,7.84,1.44,ml,22,44,0.02084,0.18,ci,ci39030015,2020-01-09T14:48:37.330Z,"19km SSW of Searles Valley, CA",earthquake,0.38,0.55,0.255,20,reviewed,ci,ci
2020-01-09T09:23:55.930Z,35.6308333,-117.4706667,6.53,1.26,ml,23,50,0.03594,0.19,ci,ci39029943,2020-01-09T14:48:48.865Z,"16km SSW of Searles Valley, CA",earthquake,0.37,0.67,0.207,17,reviewed,ci,ci
2020-01-09T07:39:58.130Z,35.628334,-117.5738297,4.77,1.95,ml,43,39,0.07464,0.13,ci,ci39029847,2020-01-09T07:50:59.780Z,"9km E of Ridgecrest, CA",earthquake,0.19,0.52,0.279,25,automatic,ci,ci
2020-01-09T05:00:02.530Z,35.6391667,-117.5801667,8.36,1.47,ml,36,56,0.01932,0.16,ci,ci39029695,2020-01-09T17:10:47.071Z,"9km ENE of Ridgecrest, CA",earthquake,0.16,0.43,0.133,20,reviewed,ci,ci
2020-01-09T01:35:06.160Z,35.6676667,-117.5331667,8.44,1.59,ml,28,59,0.05413,0.21,ci,ci39029471,2020-01-09T01:46:06.550Z,"14km ENE of Ridgecrest, CA",earthquake,0.32,0.79,0.132,25,automatic,ci,ci
2020-01-08T19:42:56.900Z,35.6788333,-117.5428333,2.07,1.4,ml,23,69,0.06058,0.19,ci,ci39028991,2020-01-08T19:46:42.280Z,"14km ENE of Ridgecrest, CA",earthquake,0.27,0.45,0.146,22,automatic,ci,ci
2020-01-08T19:27:29.170Z,35.6051667,-117.5806667,6.54,1.23,ml,19,99,0.01929,0.19,ci,ci39028951,2020-01-08T19:36:52.395Z,"9km ESE of Ridgecrest, CA",earthquake,0.31,0.58,0.231,17,reviewed,ci,ci
2020-01-08T18:25:44.170Z,35.6773333,-117.5411667,1.73,1.98,ml,31,68,0.05968,0.17,ci,ci39028783,2020-01-08T18:36:28.680Z,"14km ENE of Ridgecrest, CA",earthquake,0.23,0.41,0.117,26,automatic,ci,ci
2020-01-08T18:23:22.070Z,35.6823333,-117.5415,1.73,1.73,ml,23,108,0.06423,0.17,ci,ci39028775,2020-01-08T18:34:20.290Z,"14km ENE of Ridgecrest, CA",earthquake,0.28,0.43,0.103,27,automatic,ci,ci
2020-01-08T16:20:57.380Z,35.776,-117.7038333,8.49,1.96,ml,30,44,0.05932,0.17,ci,ci39028655,2020-01-08T16:31:22.450Z,"17km NE of Inyokern, CA",earthquake,0.21,0.6,0.172,25,automatic,ci,ci
2020-01-08T16:11:18.170Z,35.6776667,-117.5473333,6.24,3.48,ml,47,50,0.05827,0.16,ci,ci39028647,2020-01-23T16:01:17.337Z,"13km ENE of Ridgecrest, CA",earthquake,0.15,0.44,0.168,141,reviewed,ci,ci
2020-01-08T15:22:26.740Z,35.7573318,-117.5778351,6.56,1.26,ml,14,149,0.06044,0.07,ci,ci39028559,2020-01-08T15:26:12.043Z,"16km W of Searles Valley, CA",earthquake,0.58,0.94,0.347,5,automatic,ci,ci
2020-01-08T09:56:43.430Z,35.6878333,-117.519,9.34,1.21,ml,21,132,0.0773,0.19,ci,ci39028295,2020-01-08T10:00:16.019Z,"14km SW of Searles Valley, CA",earthquake,0.39,0.81,0.22,15,automatic,ci,ci
2020-01-08T08:08:07.460Z,35.6673333,-117.4858333,4.84,2.09,ml,31,56,0.0678,0.17,ci,ci39028223,2020-01-08T08:18:52.290Z,"13km SSW of Searles Valley, CA",earthquake,0.27,0.63,0.164,25,automatic,ci,ci
2020-01-08T06:54:49.660Z,35.6186667,-117.5815,7.11,1.3,ml,29,77,0.01064,0.17,ci,ci39028175,2020-01-09T23:33:30.670Z,"8km E of Ridgecrest, CA",earthquake,0.2,0.35,0.136,26,reviewed,ci,ci
2020-01-07T22:21:52.840Z,35.678,-117.5413333,2.04,1.5,ml,29,51,0.06025,0.19,ci,ci39027383,2020-01-08T14:51:15.840Z,"14km ENE of Ridgecrest, CA",earthquake,0.25,0.45,0.135,24,reviewed,ci,ci
2020-01-07T20:52:12.690Z,35.6768333,-117.5368333,2.97,1.27,ml,33,59,0.06066,0.17,ci,ci39027271,2020-01-08T17:55:06.690Z,"14km ENE of Ridgecrest, CA",earthquake,0.19,0.31,0.155,21,reviewed,ci,ci
2020-01-07T15:56:10.150Z,35.5911667,-117.3903333,6.74,1.82,ml,47,43,0.05876,0.15,ci,ci39026847,2020-01-07T18:32:58.610Z,"19km S of Trona, CA",earthquake,0.14,0.31,0.112,21,reviewed,ci,ci
